url,section,url_structure,subcategory,page_name,page_title,spine_related,status,gsc_clicks_apr2025_aug2026,gsc_impressions_apr2025_aug2026,gsc_impressions_last90d,ga4_pageviews_last12mo
https://synergyhealth.org/specialties/podiatry/toe-arthroplasty/,Specialty,/specialties/,Podiatry,Toe Arthroplasty,Toe Arthroplasty | Synergy Health Partners,No,Live,0,53,0,74
https://synergyhealth.org/specialties/hand-upper-extremity/trigger-finger/,Specialty,/specialties/,Hand Upper Extremity,Trigger Finger,Trigger Finger Treatment Solutions | Synergy Health Partner,No,Live,0,42,0,198
https://synergyhealth.org/specialties/hand-upper-extremity/cubital-tunnel-release/,Specialty,/specialties/,Hand Upper Extremity,Cubital Tunnel Release,Cubital Tunnel Release | Synergy Health Partners,No,Live,1,40,0,44
https://synergyhealth.org/specialties/hand-upper-extremity/carpal-tunnel-release/,Specialty,/specialties/,Hand Upper Extremity,Carpal Tunnel Release,Carpal Tunnel Release | Synergy Health Partners,No,Live,0,30,5,257
https://synergyhealth.org/specialties/podiatry/ankle-replacement-surgery/,Specialty,/specialties/,Podiatry,Ankle Replacement Surgery,Ankle Replacement Surgery | Synergy Health Partners,No,Live,0,28,11,25
https://synergyhealth.org/specialties/orthopedic-services/hip-replacement-revision-surgery/,Specialty,/specialties/,Orthopedic Services,Hip Replacement Revision Surgery,Hip Replacement Revision Surgery | Synergy Health Partners,No,Live,0,9,0,73
https://synergyhealth.org/specialties/podiatry/ankle-arthroscopy/,Specialty,/specialties/,Podiatry,Ankle Arthroscopy,Ankle Arthroscopy | Synergy Health Partners,No,Live,0,9,0,42
https://synergyhealth.org/specialties/hand-upper-extremity/livonia/,Specialty,/specialties/,Hand Upper Extremity,Livonia,Top Hand & Wrist Care for Pain & Injuries | Synergy Health,No,Live,0,1,0,1307
https://synergyhealth.org/specialties/,Specialty,/specialties/,,(index page),Synergy Health Partners: Leading Integrated Healthcare Solutions,No,Live,0,0,0,2
https://synergyhealth.org/specialties/ablation/,Specialty,/specialties/,,Ablation,Radiofrequency Ablation for Pain Relief | Synergy Health Partners,No,Live,0,0,0,3
https://synergyhealth.org/specialties/chiropractor/,Specialty,/specialties/,,Chiropractor,Effective Chiropractic Treatments at Synergy Health Partners,No,Live,0,0,0,324
https://synergyhealth.org/specialties/expert-sports-medicine-treatments-for-injuries-performance/,Specialty,/specialties/,,Expert Sports Medicine Treatments for Injuries Performance,Sports Medicine | Synergy Health Partners,No,Live,0,0,0,2
https://synergyhealth.org/specialties/expert-sports-medicine-treatments-for-injuries-performance/rotator-cuff/,Specialty,/specialties/,Expert Sports Medicine Treatments for Injuries Performance,Rotator Cuff,Rotator Cuff | Synergy Health Partners,No,Live,0,0,0,3
https://synergyhealth.org/specialties/foot-and-ankle/bunions-hammertoes/,Specialty,/specialties/,Foot and Ankle,Bunions Hammertoes,Bunion Treatment & Hammertoe Relief | Synergy Health Partners,No,Live,0,0,0,1
https://synergyhealth.org/specialties/foot-and-ankle/diabetic-foot-pain/,Specialty,/specialties/,Foot and Ankle,Diabetic Foot Pain,Comprehensive Diabetic Foot Care at Synergy Health Partners,No,Live,0,0,0,6
https://synergyhealth.org/specialties/foot-and-ankle/plantar-fasciitis/,Specialty,/specialties/,Foot and Ankle,Plantar Fasciitis,Plantar Fasciitis Treatment & Relief | Synergy Health Partners,No,Live,0,0,0,3
https://synergyhealth.org/specialties/hand-surgery/,Specialty,/specialties/,,Hand Surgery,Top Hand & Wrist Care for Pain & Injuries | Synergy Health,No,Live,0,0,0,14
https://synergyhealth.org/specialties/hand-upper-extremity/wrist-arthroscopy/,Specialty,/specialties/,Hand Upper Extremity,Wrist Arthroscopy,Wrist Arthroscopy | Synergy Health Partners,No,Live,0,0,0,67
https://synergyhealth.org/specialties/hand-upper-extremity/xiaflex-injections/,Specialty,/specialties/,Hand Upper Extremity,Xiaflex Injections,Xiaflex Injections | Synergy Health Partners,No,Live,0,0,0,10
https://synergyhealth.org/specialties/injections/,Specialty,/specialties/,,Injections,Explore Epidural Steroid Injection Options for Pain Management,No,Live,0,0,0,1
https://synergyhealth.org/specialties/locations/,Specialty,/specialties/,,Locations,Locations | Synergy Health Partners,No,Live,0,0,0,1
https://synergyhealth.org/specialties/locations/livonia-orthopedics/directions/,Specialty,/specialties/,Locations / Livonia Orthopedics,Directions,Clinic Locations | Synergy Health Partners,No,Live,0,0,0,1
https://synergyhealth.org/specialties/nerve-blocks/,Specialty,/specialties/,,Nerve Blocks,Nerve Blocks And Facet Joint Pain Relief Procedures in Michigan,No,Live,0,0,0,3
https://synergyhealth.org/specialties/occupational-therapy/desensitization-therapy/,Specialty,/specialties/,Occupational Therapy,Desensitization Therapy,Explore Dry Needling In Michigan for Pain Relief and Recovery,No,Live,0,0,0,10
https://synergyhealth.org/specialties/orthopedic-services/hip-arthroscopy/,Specialty,/specialties/,Orthopedic Services,Hip Arthroscopy,Hip Conditions | Synergy Health Partners,No,Live,0,0,0,2
https://synergyhealth.org/specialties/orthopedic-surgery/,Specialty,/specialties/,,Orthopedic Surgery,Orthopedic Surgical Excellence in Michigan | Synergy Health Partners,No,Live,0,0,0,30
https://synergyhealth.org/specialties/surgery/,Specialty,/specialties/,,Surgery,Surgery | Synergy Health Partners,No,Live,0,0,0,7
https://synergyhealth.org/specialties/total-joint/,Specialty,/specialties/,,Total Joint,Top Orthopedic Surgeons in Michigan | Synergy Health Partners,No,Live,0,0,0,1
https://synergyhealth.org/specialty/hand-wrist/livonia/,Specialty,/specialty/,Hand Wrist,Livonia,Hand & Wrist Specialists | Synergy Health Partners,No,Live,0,0,0,1
https://synergyhealth.org/specialty/hand-wrist/southfield/,Specialty,/specialty/,Hand Wrist,Southfield,Hand & Wrist Specialists | Synergy Health Partners,No,Live,0,0,0,2
https://synergyhealth.org/specialty/hand-wrist/sterling-heights/,Specialty,/specialty/,Hand Wrist,Sterling Heights,Hand & Wrist Specialists | Synergy Health Partners,No,Live,0,0,0,2
https://synergyhealth.org/specialty/orthopedic-services/livonia/,Specialty,/specialty/,Orthopedic Services,Livonia,Expert Orthopedic Services Care Near Livonia | Synergy Health,No,Live,0,0,0,3704
https://synergyhealth.org/specialty/orthopedic-services/southfield/,Specialty,/specialty/,Orthopedic Services,Southfield,Orthopedic Services | Synergy Health Partners Michigan,No,Live,0,0,0,29
https://synergyhealth.org/specialty/orthopedic-services/sterling-heights/,Specialty,/specialty/,Orthopedic Services,Sterling Heights,Expert Orthopedic Services Care Near Sterling Heights | Synergy Health,No,Live,0,0,0,3499
https://synergyhealth.org/specialties/spine-neck-back/,Specialty,/specialties/,,Spine Neck Back,,Yes,Unknown,0,1,0,0
https://synergyhealth.org/specialties/specialties/back-neck-spine/,Specialty,/specialties/,Specialties,Back Neck Spine,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,2
https://synergyhealth.org/specialties/spine-back-and-neck-old/disc-arthroplasty/,Specialty,/specialties/,Spine Back and Neck Old,Disc Arthroplasty,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/spine-back-and-neck-old/lumbar-stenosis/,Specialty,/specialties/,Spine Back and Neck Old,Lumbar Stenosis,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/spine-back-and-neck/anterior-cervical-disc-replacement/,Specialty,/specialties/,Spine Back and Neck,Anterior Cervical Disc Replacement,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/spine-back-and-neck/anterior-lumbar-interbody-fusion/,Specialty,/specialties/,Spine Back and Neck,Anterior Lumbar Interbody Fusion,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/spine-back-and-neck/laminoplasty/,Specialty,/specialties/,Spine Back and Neck,Laminoplasty,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/spine-back-and-neck/lumbar-fusion/,Specialty,/specialties/,Spine Back and Neck,Lumbar Fusion,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,15
https://synergyhealth.org/specialties/spine-back-and-neck/lumbar-laminectomy-2/,Specialty,/specialties/,Spine Back and Neck,Lumbar Laminectomy 2,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,14
https://synergyhealth.org/specialties/spine-back-and-neck/spinal-deformity-surgery/,Specialty,/specialties/,Spine Back and Neck,Spinal Deformity Surgery,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,15
https://synergyhealth.org/specialties/spine-back-and-neck/spinal-fusion/,Specialty,/specialties/,Spine Back and Neck,Spinal Fusion,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,2
https://synergyhealth.org/specialties/spine-back-and-neck/thoracic-lumbar-decompression-surgery/,Specialty,/specialties/,Spine Back and Neck,Thoracic Lumbar Decompression Surgery,Page not found | Synergy Health Partners,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/specialty/spine-back-and-neck/port-huron-spine-neck-pain-dr-andres-munk/,Specialty,/specialty/,Spine Back and Neck,Port Huron Spine Neck Pain Dr Andres Munk,Page Not Found - Synergy Health,Yes,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/hand-upper-extremity/sterling-heights/null/,Specialty,/specialties/,Hand Upper Extremity / Sterling Heights,Null,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,2
https://synergyhealth.org/specialties/locations/livonia-orthopedics/,Specialty,/specialties/,Locations,Livonia Orthopedics,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/locations/livonia-orthopedics/contact-us/,Specialty,/specialties/,Locations / Livonia Orthopedics,Contact Us,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/locations/livonia-orthopedics/insurance-plans/,Specialty,/specialties/,Locations / Livonia Orthopedics,Insurance Plans,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/locations/warren-orthopedics/,Specialty,/specialties/,Locations,Warren Orthopedics,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/locations/warren-orthopedics/contact-us/,Specialty,/specialties/,Locations / Warren Orthopedics,Contact Us,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/locations/warren-orthopedics/directions/,Specialty,/specialties/,Locations / Warren Orthopedics,Directions,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/locations/warren-orthopedics/insurance-plans/,Specialty,/specialties/,Locations / Warren Orthopedics,Insurance Plans,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/occupational-therapy/skilled-manual-therapy/,Specialty,/specialties/,Occupational Therapy,Skilled Manual Therapy,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,3
https://synergyhealth.org/specialties/orthopedic-services/southfield/,Specialty,/specialties/,Orthopedic Services,Southfield,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/pain-management/non-opioid-surgery/,Specialty,/specialties/,Pain Management,Non Opioid Surgery,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,2
https://synergyhealth.org/specialties/physical-therapy/muscle-joint-pain/,Specialty,/specialties/,Physical Therapy,Muscle Joint Pain,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,2
https://synergyhealth.org/specialties/physicians/,Specialty,/specialties/,,Physicians,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/rheumatology/,Specialty,/specialties/,,Rheumatology,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/specialties/orthopedics-sports-medicine-2/,Specialty,/specialties/,Specialties,Orthopedics Sports Medicine 2,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/specialties/orthopedics-sports-medicine/,Specialty,/specialties/,Specialties,Orthopedics Sports Medicine,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialties/specialties/pain-management/,Specialty,/specialties/,Specialties,Pain Management,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,2
https://synergyhealth.org/specialties/synergy-health-partners-orthopedic-urgent-care-livonia/,Specialty,/specialties/,,Synergy Health Partners Orthopedic Urgent Care Livonia,Page not found | Synergy Health Partners,No,404 - removed,0,0,0,6
https://synergyhealth.org/specialty/hand-upper-extremity/livonia/,Specialty,/specialty/,Hand Upper Extremity,Livonia,Page Not Found - Synergy Health,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialty/orthopedics/,Specialty,/specialty/,,Orthopedics,Page Not Found - Synergy Health,No,404 - removed,0,0,0,12
https://synergyhealth.org/specialty/pain-management/,Specialty,/specialty/,,Pain Management,Page Not Found - Synergy Health,No,404 - removed,0,0,0,1
https://synergyhealth.org/specialty/pain-management/ketamine-infusion/,Specialty,/specialty/,Pain Management,Ketamine Infusion,Page Not Found - Synergy Health,No,404 - removed,0,0,0,2
https://synergyhealth.org/specialty/synergy-health-partners-orthopedic-urgent-care-livonia/,Specialty,/specialty/,,Synergy Health Partners Orthopedic Urgent Care Livonia,Page Not Found - Synergy Health,No,404 - removed,0,0,0,2
https://synergyhealth.org/treatment/kyphoplasty-vertebroplasty/,Treatment,/treatment/,,Kyphoplasty Vertebroplasty,Kyphoplasty & Vertebroplasty | Spine Surgery | Synergy Health,Yes,Live,9,12085,12085,21
https://synergyhealth.org/treatment/caudal-esi/,Treatment,/treatment/,,Caudal ESI,Caudal ESI Treatment | Synergy Health Partners MI,Yes,Live,13,10792,9104,28
https://synergyhealth.org/treatment/laminectomy/,Treatment,/treatment/,,Laminectomy,Laminectomy Surgery Michigan | Synergy Health Partners,Yes,Live,6,7711,6639,87
https://synergyhealth.org/treatment/si-joint-injection/,Treatment,/treatment/,,SI Joint Injection,SI Joint Injection | Pain Relief | Synergy Health Partners,Yes,Live,11,5398,3607,69
https://synergyhealth.org/treatment/microdiscectomy/,Treatment,/treatment/,,Microdiscectomy,Microdiscectomy Surgery Michigan | Synergy Health,Yes,Live,0,3940,3669,56
https://synergyhealth.org/treatment/sacroiliac-joint-fusion/,Treatment,/treatment/,,Sacroiliac Joint Fusion,"SI Joint Fusion Surgery | Livonia & Sterling Heights, MI",Yes,Live,23,3427,2905,33
https://synergyhealth.org/treatment/spinal-cord-stimulator/,Treatment,/treatment/,,Spinal Cord Stimulator,Spinal Cord Stimulator Michigan | Synergy Health Partners,Yes,Live,10,3356,2675,15
https://synergyhealth.org/treatment/thoracic-lumbar-decompression/,Treatment,/treatment/,,Thoracic Lumbar Decompression,Thoracic–Lumbar Decompression | Synergy Health Michigan,Yes,Live,5,2970,2537,17
https://synergyhealth.org/treatment/lumbar-cervical-fusion/,Treatment,/treatment/,,Lumbar Cervical Fusion,Lumbar & Cervical Fusion Surgery | Synergy Health Michigan,Yes,Live,9,2714,1897,33
https://synergyhealth.org/treatment/medial-branch-blocks-cervical-lumbar/,Treatment,/treatment/,,Medial Branch Blocks Cervical Lumbar,Medial Branch Blocks Cervical Lumbar | Synergy Health MI,Yes,Live,4,2598,2598,28
https://synergyhealth.org/treatment/lumbar-laminectomy/,Treatment,/treatment/,,Lumbar Laminectomy,Lumbar Laminectomy Surgery | Synergy Health Michigan,Yes,Live,3,2329,2271,42
https://synergyhealth.org/treatment/injections-esi-facet-nerve-blocks/,Treatment,/treatment/,,Injections ESI Facet Nerve Blocks,Epidural Injections & Nerve Blocks | Synergy Health MI,Yes,Live,6,2219,1899,62
https://synergyhealth.org/treatment/lumbar-epidural-steroid-injection/,Treatment,/treatment/,,Lumbar Epidural Steroid Injection,Lumbar Epidural Steroid Injection | Synergy Health MI,Yes,Live,8,1688,1688,53
https://synergyhealth.org/treatment/spinal-decompression/,Treatment,/treatment/,,Spinal Decompression,Spinal Decompression Treatment | Synergy Health Partners MI,Yes,Live,2,352,352,35
https://synergyhealth.org/treatment/disc-replacement-surgery/,Treatment,/treatment/,,Disc Replacement Surgery,Disc Replacement Surgery | Synergy Health Partners MI,Yes,Live,3,197,197,25
https://synergyhealth.org/treatment/total-knee-arthroplasty-tka/,Treatment,/treatment/,,Total Knee Arthroplasty TKA,Total Knee Arthroplasty (TKA) | Synergy Health Partners MI,No,Live,10,63934,55875,15
https://synergyhealth.org/treatment/prp-injections/,Treatment,/treatment/,,PRP Injections,PRP Injections | Regenerative Medicine | Synergy Health,No,Live,20,26923,26923,35
https://synergyhealth.org/treatment/finger-amputation-surgery/,Treatment,/treatment/,,Finger Amputation Surgery,Finger Amputation Surgery | Synergy Health Partners MI,No,Live,91,16301,14948,55
https://synergyhealth.org/treatment/de-quervains-release-surgery/,Treatment,/treatment/,,De Quervains Release Surgery,De Quervain's Release Surgery | Hand Specialists | Synergy Health,No,Live,51,13036,11196,33
https://synergyhealth.org/treatment/pain-management/,Treatment,/treatment/,,Pain Management,Pain Management | Synergy Health Partners Michigan,No,Live,58,11214,9226,88
https://synergyhealth.org/treatment/physical-therapy/,Treatment,/treatment/,,Physical Therapy,Physical Therapy in Michigan | Synergy Health Partners,No,Live,77,10037,8659,507
https://synergyhealth.org/treatment/trigger-point-injection/,Treatment,/treatment/,,Trigger Point Injection,Trigger Point Injection Treatment | Synergy Health Michigan,No,Live,8,9289,6193,32
https://synergyhealth.org/treatment/peripheral-nerve-injection/,Treatment,/treatment/,,Peripheral Nerve Injection,Peripheral Nerve Injection | Pain Relief | Synergy Health,No,Live,27,9214,7184,21
https://synergyhealth.org/treatment/mass-removal/,Treatment,/treatment/,,Mass Removal,Mass Removal Surgery | Hand & Upper Extremity | Synergy Health,No,Live,29,8399,6887,22
https://synergyhealth.org/treatment/custom-orthoses-splints/,Treatment,/treatment/,,Custom Orthoses Splints,Custom Orthoses & Splints | Synergy Health Michigan,No,Live,38,7305,6349,42
https://synergyhealth.org/treatment/nerve-repair/,Treatment,/treatment/,,Nerve Repair,Nerve Repair Surgery | Synergy Health Partners Michigan,No,Live,4,5678,4653,15
https://synergyhealth.org/treatment/gastrocnemius-recession-surgery/,Treatment,/treatment/,,Gastrocnemius Recession Surgery,Gastrocnemius Recession Surgery | Southeast Michigan,No,Live,12,5428,3779,18
https://synergyhealth.org/treatment/radiofrequency-ablation/,Treatment,/treatment/,,Radiofrequency Ablation,Radiofrequency Ablation | Pain Relief | Synergy Health MI,No,Live,11,4309,3136,56
https://synergyhealth.org/treatment/trigger-finger-release/,Treatment,/treatment/,,Trigger Finger Release,Trigger Finger Release | Synergy Health Partners Michigan,No,Live,8,4116,3703,17
https://synergyhealth.org/treatment/ankle-arthroscopy/,Treatment,/treatment/,,Ankle Arthroscopy,Ankle Arthroscopy | Southeast Michigan | Synergy Health,No,Live,0,3524,3524,7
https://synergyhealth.org/treatment/gel-injections/,Treatment,/treatment/,,Gel Injections,Gel Injections for Knee Pain | Synergy Health Partners MI,No,Live,12,3393,3393,40
https://synergyhealth.org/treatment/cmc-arthroplasty/,Treatment,/treatment/,,Cmc Arthroplasty,CMC Arthroplasty | Thumb Arthritis Surgery | Synergy Health,No,Live,22,3260,2647,28
https://synergyhealth.org/treatment/joint-pain-injections/,Treatment,/treatment/,,Joint Pain Injections,Joint Pain Injections | Synergy Health Partners Michigan,No,Live,17,2360,2129,35
https://synergyhealth.org/treatment/hand-therapy/,Treatment,/treatment/,,Hand Therapy,Hand Therapy Services | Synergy Health Partners Michigan,No,Live,10,2337,1669,44
https://synergyhealth.org/treatment/,Treatment,/treatment/,,(index page),Orthopedic & Spine Treatments in Metro Detroit | Synergy Health,No,Live,1,2302,1691,1197
https://synergyhealth.org/treatment/biceps-tenodesis-tenotomy/,Treatment,/treatment/,,Biceps Tenodesis Tenotomy,Biceps Tenodesis Surgery / Tenotomy Surgery | Synergy Health,No,Live,1,1944,1919,3
https://synergyhealth.org/treatment/bunionectomy/,Treatment,/treatment/,,Bunionectomy,Bunionectomy Surgery Michigan | Synergy Health Partners,No,Live,1,1936,1278,16
https://synergyhealth.org/treatment/total-reverse-shoulder-arthroplasty/,Treatment,/treatment/,,Total Reverse Shoulder Arthroplasty,Shoulder Replacement Surgery | Synergy Health Michigan,No,Live,2,1818,1354,171
https://synergyhealth.org/treatment/total-elbow-arthroplasty/,Treatment,/treatment/,,Total Elbow Arthroplasty,Total Elbow Arthroplasty | Elbow Replacement Surgery Michigan,No,Live,0,1523,1505,2
https://synergyhealth.org/treatment/partial-hip-replacement-hemiarthroplasty/,Treatment,/treatment/,,Partial Hip Replacement Hemiarthroplasty,Partial Hip Replacement (Hemiarthroplasty) | Treatment Synergy Health,No,Live,4,1470,1470,6
https://synergyhealth.org/treatment/total-hip-arthroplasty/,Treatment,/treatment/,,Total Hip Arthroplasty,Total Hip Arthroplasty | Hip Replacement Surgery Michigan,No,Live,6,1377,1235,7
https://synergyhealth.org/treatment/hip-revision-surgery/,Treatment,/treatment/,,Hip Revision Surgery,Hip Revision Surgery | Synergy Health Partners Michigan,No,Live,5,1316,1273,11
https://synergyhealth.org/treatment/emg/,Treatment,/treatment/,,EMG,EMG Testing & Treatment | Synergy Health Partners MI,No,Live,8,1265,1265,21
https://synergyhealth.org/treatment/shoulder-arthroscopy/,Treatment,/treatment/,,Shoulder Arthroscopy,Shoulder Arthroscopy | Synergy Health Partners Michigan,No,Live,3,1248,880,10
https://synergyhealth.org/treatment/trochanteric-bursectomy/,Treatment,/treatment/,,Trochanteric Bursectomy,Trochanteric Bursectomy | Hip Pain Surgery | Synergy Health,No,Live,8,1235,1235,15
https://synergyhealth.org/treatment/occipital-nerve-block/,Treatment,/treatment/,,Occipital Nerve Block,Occipital Nerve Block Treatment | Synergy Health Michigan,No,Live,5,1209,1209,15
https://synergyhealth.org/treatment/tendon-repair/,Treatment,/treatment/,,Tendon Repair,Tendon Repair Surgery | Hand Surgeons | Synergy Health,No,Live,0,1151,1151,15
https://synergyhealth.org/treatment/cubital-tunnel-release/,Treatment,/treatment/,,Cubital Tunnel Release,Cubital Tunnel Release Surgery | Synergy Health Partners,No,Live,1,829,829,5
https://synergyhealth.org/treatment/chiropractic-care/,Treatment,/treatment/,,Chiropractic Care,Chiropractic Care in Southeast Michigan | Synergy Health,No,Live,7,660,660,49
https://synergyhealth.org/treatment/toe-arthroplasty/,Treatment,/treatment/,,Toe Arthroplasty,Toe Arthroplasty | Joint Replacement | Synergy Health,No,Live,6,658,658,15
https://synergyhealth.org/treatment/knee-arthroscopy/,Treatment,/treatment/,,Knee Arthroscopy,Knee Arthroscopy | Minimally Invasive Surgery | Synergy Health,No,Live,2,614,614,4
https://synergyhealth.org/treatment/ucl-reconstruction-surgery/,Treatment,/treatment/,,UCL Reconstruction Surgery,UCL Reconstruction Surgery (Tommy John) | Synergy Health,No,Live,1,607,607,6
https://synergyhealth.org/treatment/ac-joint-reconstruction/,Treatment,/treatment/,,Ac Joint Reconstruction,AC Joint Reconstruction Surgery | Synergy Health Partners,No,Live,0,588,588,7
https://synergyhealth.org/treatment/achilles-tendon-repair/,Treatment,/treatment/,,Achilles Tendon Repair,Achilles Tendon Repair | Orthopedic Surgery Michigan,No,Live,3,463,463,6
https://synergyhealth.org/treatment/partial-knee-replacement/,Treatment,/treatment/,,Partial Knee Replacement,Partial Knee Replacement | Synergy Health Partners MI,No,Live,1,457,292,3
https://synergyhealth.org/treatment/nerve-decompression-ulnar-radial/,Treatment,/treatment/,,Nerve Decompression Ulnar Radial,Nerve Decompression Surgery | Ulnar Radial | Synergy Health,No,Live,5,407,407,5
https://synergyhealth.org/treatment/dupuytren-contracture-release/,Treatment,/treatment/,,Dupuytren Contracture Release,Dupuytren Contracture Release | Synergy Health Partners MI,No,Live,3,384,384,14
https://synergyhealth.org/treatment/labral-repair-treatment/,Treatment,/treatment/,,Labral Repair Treatment,Labral Repair Treatment & Surgery | Synergy Health MI,No,Live,1,384,384,6
https://synergyhealth.org/treatment/rotator-cuff-repair/,Treatment,/treatment/,,Rotator Cuff Repair,Rotator Cuff Repair | Synergy Health Partners Michigan,No,Live,1,337,337,4
https://synergyhealth.org/treatment/elbow-arthroscopy/,Treatment,/treatment/,,Elbow Arthroscopy,Elbow Arthroscopy | Michigan Orthopedic Specialists,No,Live,2,336,336,75
https://synergyhealth.org/treatment/gluteal-iliopsoas-tendon-repair/,Treatment,/treatment/,,Gluteal Iliopsoas Tendon Repair,Gluteal & Iliopsoas Tendon Repair | Synergy Health Michigan,No,Live,5,331,331,7
https://synergyhealth.org/treatment/carpal-tunnel-release-surgery/,Treatment,/treatment/,,Carpal Tunnel Release Surgery,Carpal Tunnel Release Surgery Michigan | Synergy Health,No,Live,2,269,269,37
https://synergyhealth.org/treatment-type/non-surgical/,Treatment,/treatment-type/,,Non Surgical,Non-Surgical - Synergy Health,No,Live,0,266,266,12
https://synergyhealth.org/treatment/meniscus-repair-meniscectomy/,Treatment,/treatment/,,Meniscus Repair Meniscectomy,Meniscus Repair & Meniscectomy | Synergy Health Michigan,No,Live,1,192,192,10
https://synergyhealth.org/treatment/fracture-repair/,Treatment,/treatment/,,Fracture Repair,Fracture Repair Michigan | Synergy Health Partners,No,Live,0,185,185,19
https://synergyhealth.org/treatment/acl-reconstruction/,Treatment,/treatment/,,ACL Reconstruction,ACL Reconstruction Surgery | Synergy Health Partners MI,No,Live,1,149,149,2
https://synergyhealth.org/treatment/hip-resurfacing/,Treatment,/treatment/,,Hip Resurfacing,Hip Resurfacing Surgery | Synergy Health Partners MI,No,Live,0,118,118,5
https://synergyhealth.org/treatment-type/surgical/,Treatment,/treatment-type/,,Surgical,Surgical - Synergy Health,No,Live,0,109,106,5
https://synergyhealth.org/treatment/hip-arthroscopy-labral-repair/,Treatment,/treatment/,,Hip Arthroscopy Labral Repair,Hip Arthroscopy & Labral Repair | Synergy Health Michigan,No,Live,0,103,103,4
https://synergyhealth.org/treatment/shoulder-stabilization-latarjet-bankart/,Treatment,/treatment/,,Shoulder Stabilization Latarjet Bankart,Shoulder Stabilization Surgery | Latarjet & Bankart | Michigan,No,Live,0,100,100,2
https://synergyhealth.org/treatment/occupational-therapy/,Treatment,/treatment/,,Occupational Therapy,Occupational Therapy in Michigan | Synergy Health Partners,No,Live,0,95,95,8
https://synergyhealth.org/treatment/hip-osteotomy-joint-preservation/,Treatment,/treatment/,,Hip Osteotomy Joint Preservation,Hip Osteotomy (Joint Preservation) | Synergy Health Partners,No,Live,0,86,86,2
https://synergyhealth.org/treatment/toe-joint-replacement/,Treatment,/treatment/,,Toe Joint Replacement,Toe Joint Replacement | Orthopedic Surgery Michigan,No,Live,1,47,47,5
https://synergyhealth.org/treatments/,Treatment,/treatments/,,(index page),Page Not Found - Synergy Health,No,404 - removed,0,0,0,163
https://synergyhealth.org/providers/scott-mccarty-md/,Providers,/providers/,,Scott Mccarty MD,"Scott McCarty, MD - Synergy Health",Yes,Live,1724,43117,8785,4246
https://synergyhealth.org/providers/kevin-r-lee-md/,Providers,/providers/,,Kevin R Lee MD,"Kevin R. Lee, MD | Synergy Health Partners",Yes,Live,1027,34707,3140,1462
https://synergyhealth.org/providers/jeffrey-varghese-md/,Providers,/providers/,,Jeffrey Varghese MD,"Jeffrey Varghese, MD | Provider Synergy Health",Yes,Live,859,25474,4958,2996
https://synergyhealth.org/providers/mohamed-salar-md/,Providers,/providers/,,Mohamed Salar MD,"Mohamed Salar, MD - Synergy Health",Yes,Live,1029,24349,6256,3041
https://synergyhealth.org/providers/anthony-j-oddo-do/,Providers,/providers/,,Anthony J Oddo DO,"Expert Pain Management – Dr. Anthony J. Oddo, DO",Yes,Live,824,20980,5605,1204
https://synergyhealth.org/providers/brian-kassa-do/,Providers,/providers/,,Brian Kassa DO,"Brian Kassa, DO | Provider Synergy Health",Yes,Live,924,19751,4259,1337
